PROLIFIC_PID,SESSION_ID,STUDY_ID,age,completedAt,country,createdAt,education,gender,q0,q1,q10,q11,q12,q13,q14,q15,q16,q2,q3,q4,q5,q6,q7,q8,q9,selectedMovies,techknow,testGroup,useForImprovementsForOthers,useForRecommendations,useForSharing,work
59c6abf759b379000115102b,5f868b5c2888f11e2a0cebc4,5f8574e1321766020cfa1d2e,32,"Wed, 14 Oct 2020 05:28:14 GMT",GB,"Wed, 14 Oct 2020 05:23:53 GMT",Associates degree,Female,4,4,2,2,2,2,5,4,5,4,3,4,3,4,4,4,4,"[{'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 470, 'poster_path': '/nqiAoFnrmxREOXzeTy12L9OlsI9.jpg', 'title': 'Shaun of the Dead (2004)'}, {'movieId': 664, 'poster_path': '/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 1 (2010)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}]",I have a good idea of the technical details,b,False,True,False,Employed full time
5c673bfd057c0f0001d18ac6,5f8622507e635415c0c195d8,5f8574e1321766020cfa1d2e,59,"Tue, 13 Oct 2020 22:06:40 GMT",GB,"Tue, 13 Oct 2020 21:56:29 GMT",Bachelor's degree,Female,4,5,4,4,4,5,4,1,5,3,4,4,4,5,5,5,4,"[{'movieId': 89, 'poster_path': '/lKb6h6LURE33I3GRFYgHBUfjwSU.jpg', 'title': ""Schindler's List (1993)""}, {'movieId': 1717, 'poster_path': '/velWPhVMQeQKcxggNEU8YmIo52R.jpg', 'title': 'Green Mile, The (1999)'}, {'movieId': 167, 'poster_path': '/fIssD3w3SvIhPPmVo4WMgZDVLID.jpg', 'title': 'Sixth Sense, The (1999)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}, {'movieId': 664, 'poster_path': '/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 1 (2010)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 842, 'poster_path': '/gCgt1WARPZaXnq523ySQEUKinCs.jpg', 'title': 'Groundhog Day (1993)'}, {'movieId': 270, 'poster_path': '/wRTCxYHx1d9diFFmOHQZT7CjdUV.jpg', 'title': 'Wallace & Gromit: The Wrong Trousers (1993)'}]",I have a vague idea of the technical details,b,True,True,True,Employed full time
5e63e24eaf3bd51660031dbe,5f868baacd66551e34ad374b,5f8574e1321766020cfa1d2e,34,"Wed, 14 Oct 2020 05:28:09 GMT",US,"Wed, 14 Oct 2020 05:25:13 GMT",Associates degree,Male,4,4,2,2,2,2,3,3,5,4,4,3,3,3,4,4,4,"[{'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 757, 'poster_path': '/1WicOAzPkpBWajjvcFazPLIuu0A.jpg', 'title': 'Grand Budapest Hotel, The (2014)'}, {'movieId': 1824, 'poster_path': '/wOgmhrSUwOuZJsQXf2GsI923N0f.jpg', 'title': 'Moonrise Kingdom (2012)'}, {'movieId': 780, 'poster_path': '/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg', 'title': 'Nightcrawler (2014)'}, {'movieId': 835, 'poster_path': '/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg', 'title': 'Blade Runner 2049 (2017)'}]",I am very knowledgeable,a,True,True,True,Employed full time
5c6c65f096e5aa000163e34f,5f868bba1d4c971e17de4f08,5f8574e1321766020cfa1d2e,29,"Wed, 14 Oct 2020 05:30:46 GMT",GB,"Wed, 14 Oct 2020 05:25:33 GMT",Master's degree,Female,4,4,2,2,2,3,3,1,5,4,3,3,3,3,4,4,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 783, 'poster_path': '/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg', 'title': 'The Imitation Game (2014)'}, {'movieId': 239, 'poster_path': '/p3pHw85UMZPegfMZBA6dZ06yarm.jpg', 'title': 'Hotel Rwanda (2004)'}, {'movieId': 411, 'poster_path': '/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg', 'title': 'Catch Me If You Can (2002)'}, {'movieId': 5506, 'poster_path': '/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg', 'title': 'Hidden Figures (2016)'}, {'movieId': 665, 'poster_path': '/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg', 'title': ""King's Speech, The (2010)""}]",I have a good idea of the technical details,b,True,True,True,Self employed
5eea1be10e95520beb9fa654,5f868baeba3e3a1ebf4fdf89,5f8574e1321766020cfa1d2e,52,"Wed, 14 Oct 2020 05:29:41 GMT",GB,"Wed, 14 Oct 2020 05:25:24 GMT",Ph.D. or higher,Male,5,5,1,1,1,1,4,2,5,3,4,3,3,4,4,4,4,"[{'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}, {'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 268, 'poster_path': '/AjTtJNumZyUDz33VtMlF1K8JPsE.jpg', 'title': 'Reservoir Dogs (1992)'}, {'movieId': 827, 'poster_path': '/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg', 'title': 'Arrival (2016)'}, {'movieId': 3024, 'poster_path': '/ls6zswrOZVhCXQBh96DlbnLBajM.jpg', 'title': 'About Time (2013)'}]",I have a vague idea of the technical details,b,True,True,True,Employed full time
5f5353ff017c5965165df065,5f86223438289c1624f92434,5f8574e1321766020cfa1d2e,35,"Tue, 13 Oct 2020 22:02:04 GMT",US,"Tue, 13 Oct 2020 21:55:59 GMT",Bachelor's degree,Female,4,4,2,2,2,4,4,2,5,4,3,4,3,5,4,2,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 0, 'poster_path': '/pbL5p4YGsqx2xxhQmsW8qBSasdS.jpg', 'title': 'Pulp Fiction (1994)'}, {'movieId': 260, 'poster_path': '/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg', 'title': 'Silence of the Lambs, The (1991)'}, {'movieId': 295, 'poster_path': '/wby9315QzVKdW9BonAefg8jGTTb.jpg', 'title': 'American Beauty (1999)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 827, 'poster_path': '/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg', 'title': 'Arrival (2016)'}, {'movieId': 1314, 'poster_path': '/yFeaRTW3DvTtvUm29urcvggJYMy.jpg', 'title': 'Secrets & Lies (1996)'}, {'movieId': 1710, 'poster_path': '/gA49wTJMIr3TUM6fEDkjeGxkYgZ.jpg', 'title': 'Office Space (1999)'}, {'movieId': 2455, 'poster_path': '/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg', 'title': 'Prisoners (2013)'}]",I have a vague idea of the technical details,b,True,True,False,Self employed
5f4fe72e9468441227166179,5f868bd22534c81dd7381c85,5f8574e1321766020cfa1d2e,20,"Wed, 14 Oct 2020 05:28:58 GMT",US,"Wed, 14 Oct 2020 05:26:44 GMT",Bachelor's degree,Male,5,4,3,3,4,4,1,1,5,5,5,4,4,4,5,4,4,"[{'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 783, 'poster_path': '/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg', 'title': 'The Imitation Game (2014)'}, {'movieId': 876, 'poster_path': '/rIfKIYMbwVlnAXOOaQRsm34GW3S.jpg', 'title': 'Up (2009)'}, {'movieId': 70, 'poster_path': '/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg', 'title': 'Toy Story (1995)'}, {'movieId': 648, 'poster_path': '/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg', 'title': 'How to Train Your Dragon (2010)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}]",I have a vague idea of the technical details,c,True,True,True,Student
5dfc28644b49a19583f7cc7a,5f86b1d56a8406000b5ef07b,5f8574e1321766020cfa1d2e,31,"Wed, 14 Oct 2020 08:17:16 GMT",GB,"Wed, 14 Oct 2020 08:12:17 GMT",Bachelor's degree,Female,4,4,2,2,3,4,4,4,5,4,4,3,3,3,3,4,4,"[{'movieId': 268, 'poster_path': '/AjTtJNumZyUDz33VtMlF1K8JPsE.jpg', 'title': 'Reservoir Dogs (1992)'}, {'movieId': 3027, 'poster_path': '/eKi8dIrr8voobbaGzDpe8w0PVbC.jpg', 'title': 'Coco (2017)'}, {'movieId': 236, 'poster_path': '/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg', 'title': 'Incredibles, The (2004)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}, {'movieId': 830, 'poster_path': '/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg', 'title': 'Logan (2017)'}]",I don't know any technical details,b,True,True,True,Employed full time
5f8370d48a9ee44f6431f3ce,5f86224890d5551626e2d0d6,5f8574e1321766020cfa1d2e,21,"Tue, 13 Oct 2020 21:58:45 GMT",GB,"Tue, 13 Oct 2020 21:55:47 GMT",Bachelor's degree,Male,5,4,2,1,1,2,3,4,5,4,4,4,4,5,3,4,4,"[{'movieId': 0, 'poster_path': '/pbL5p4YGsqx2xxhQmsW8qBSasdS.jpg', 'title': 'Pulp Fiction (1994)'}, {'movieId': 344, 'poster_path': '/uprP8rtOgMYJQ2h3ldDFvGsaBgH.jpg', 'title': 'Memento (2000)'}, {'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 1823, 'poster_path': '/w7WxNbb0mcWpwDMd3pJA7LQRfnt.jpg', 'title': 'Intouchables (2011)'}, {'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}, {'movieId': 537, 'poster_path': '/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg', 'title': 'Prestige, The (2006)'}, {'movieId': 1001, 'poster_path': '/ylagLHIbG0F1blqSFqY6pa56Omr.jpg', 'title': 'Good Will Hunting (1997)'}, {'movieId': 336, 'poster_path': '/56mOJth6DJ6JhgoE2jtpilVqJO.jpg', 'title': 'Snatch (2000)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 1847, 'poster_path': '/3DzePKMbLMIM636S6syCy3cLPqj.jpg', 'title': 'Pianist, The (2002)'}, {'movieId': 805, 'poster_path': '/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg', 'title': 'The Martian (2015)'}, {'movieId': 827, 'poster_path': '/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg', 'title': 'Arrival (2016)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 614, 'poster_path': '/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg', 'title': 'Inglourious Basterds (2009)'}, {'movieId': 724, 'poster_path': '/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg', 'title': 'Django Unchained (2012)'}, {'movieId': 783, 'poster_path': '/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg', 'title': 'The Imitation Game (2014)'}, {'movieId': 782, 'poster_path': '/9goPE2IoMIXxTLWzl7aizwuIiLh.jpg', 'title': 'Ex Machina (2015)'}]",I am very knowledgeable,a,True,True,True,Student
,,,30,"Wed, 14 Oct 2020 18:35:54 GMT",DK,"Wed, 14 Oct 2020 18:30:36 GMT",Bachelor's degree,Male,5,5,2,2,3,4,1,2,5,4,4,4,4,4,5,4,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 252, 'poster_path': '/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg', 'title': 'Usual Suspects, The (1995)'}, {'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 924, 'poster_path': '/6yoghtyTpznpBik8EngEmJskVUO.jpg', 'title': 'Seven (a.k.a. Se7en) (1995)'}, {'movieId': 783, 'poster_path': '/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg', 'title': 'The Imitation Game (2014)'}, {'movieId': 698, 'poster_path': '/85cWkCVftiVs0BVey6pxX8uNmLt.jpg', 'title': 'Dark Knight Rises, The (2012)'}, {'movieId': 2455, 'poster_path': '/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg', 'title': 'Prisoners (2013)'}, {'movieId': 773, 'poster_path': '/qymaJhucquUwjpb8oiqynMeXnID.jpg', 'title': 'Gone Girl (2014)'}, {'movieId': 558, 'poster_path': '/d4DuphCHCjVUyffExnK5nLbn39K.jpg', 'title': 'Bourne Ultimatum, The (2007)'}, {'movieId': 750, 'poster_path': '/sOxr33wnRuKazR9ClHek73T8qnK.jpg', 'title': 'Wolf of Wall Street, The (2013)'}, {'movieId': 747, 'poster_path': '/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg', 'title': 'Dallas Buyers Club (2013)'}]",I am very knowledgeable,c,True,True,True,Employed full time
5f4b62ca419176714b769eb6,5f868b53676bc91ea2fc9933,5f8574e1321766020cfa1d2e,35,"Wed, 14 Oct 2020 05:28:41 GMT",FR,"Wed, 14 Oct 2020 05:23:55 GMT",Master's degree,Male,4,4,2,1,2,3,3,4,5,4,5,5,5,5,5,5,4,"[{'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 750, 'poster_path': '/sOxr33wnRuKazR9ClHek73T8qnK.jpg', 'title': 'Wolf of Wall Street, The (2013)'}, {'movieId': 1018, 'poster_path': '/rrBuGu0Pjq7Y2BWSI6teGfZzviY.jpg', 'title': 'Heat (1995)'}]",I am an expert,c,True,True,True,Employed full time
,,,40,"Wed, 14 Oct 2020 05:57:20 GMT",US,"Wed, 14 Oct 2020 05:47:16 GMT",Master's degree,Female,4,5,2,3,2,3,4,5,5,4,4,4,5,4,4,5,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 260, 'poster_path': '/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg', 'title': 'Silence of the Lambs, The (1991)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}]",I have a good idea of the technical details,a,True,True,True,Employed full time
5d6717ddaa02520017b1a63a,5f862259be2e101597314ddd,5f8574e1321766020cfa1d2e,20,"Tue, 13 Oct 2020 21:58:53 GMT",GB,"Tue, 13 Oct 2020 21:55:53 GMT",Associates degree,Male,4,3,4,5,3,4,3,4,5,5,4,3,4,3,5,3,4,"[{'movieId': 664, 'poster_path': '/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 1 (2010)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}, {'movieId': 73, 'poster_path': '/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg', 'title': 'Apollo 13 (1995)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}]",I have a good idea of the technical details,d,True,True,True,Employed full time
5aca34565cd1050001626480,5f862259dafab2153e4c9851,5f8574e1321766020cfa1d2e,31,"Tue, 13 Oct 2020 22:00:05 GMT",GB,"Tue, 13 Oct 2020 21:55:50 GMT",Master's degree,Female,5,4,2,2,2,3,4,2,5,4,5,4,5,5,5,5,2,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 260, 'poster_path': '/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg', 'title': 'Silence of the Lambs, The (1991)'}, {'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 344, 'poster_path': '/uprP8rtOgMYJQ2h3ldDFvGsaBgH.jpg', 'title': 'Memento (2000)'}, {'movieId': 537, 'poster_path': '/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg', 'title': 'Prestige, The (2006)'}, {'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}, {'movieId': 924, 'poster_path': '/6yoghtyTpznpBik8EngEmJskVUO.jpg', 'title': 'Seven (a.k.a. Se7en) (1995)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 480, 'poster_path': '/9eyqhS9MKBQqQJdGmWjKLH396gJ.jpg', 'title': 'Old Boy (2003)'}, {'movieId': 1717, 'poster_path': '/velWPhVMQeQKcxggNEU8YmIo52R.jpg', 'title': 'Green Mile, The (1999)'}, {'movieId': 167, 'poster_path': '/fIssD3w3SvIhPPmVo4WMgZDVLID.jpg', 'title': 'Sixth Sense, The (1999)'}, {'movieId': 645, 'poster_path': '/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg', 'title': 'Shutter Island (2010)'}, {'movieId': 773, 'poster_path': '/qymaJhucquUwjpb8oiqynMeXnID.jpg', 'title': 'Gone Girl (2014)'}, {'movieId': 2665, 'poster_path': '/vgvw6w1CtcFkuXXn004S5wQsHRl.jpg', 'title': 'Three Billboards Outside Ebbing, Missouri (2017)'}, {'movieId': 780, 'poster_path': '/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg', 'title': 'Nightcrawler (2014)'}, {'movieId': 751, 'poster_path': '/yk4J4aewWYNiBhD49WD7UaBBn37.jpg', 'title': 'Her (2013)'}, {'movieId': 133, 'poster_path': '/jW8w2QZnCSRblYWPc5FKAkS1cal.jpg', 'title': 'Truman Show, The (1998)'}]",I have a vague idea of the technical details,b,True,True,False,Unemployed (currently looking for job)
5f856e5b840cbc01690646bf,5f868b9fc7378d1e2358ad14,5f8574e1321766020cfa1d2e,31,"Wed, 14 Oct 2020 05:30:42 GMT",US,"Wed, 14 Oct 2020 05:26:24 GMT",Master's degree,Male,4,4,2,2,2,2,2,4,5,4,4,4,4,4,4,4,4,"[{'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}]",I am very knowledgeable,c,True,True,True,Employed full time
5e72e0d8adc903240ac70891,5f868b6210434d1e3781cfab,5f8574e1321766020cfa1d2e,56,"Wed, 14 Oct 2020 05:29:00 GMT",US,"Wed, 14 Oct 2020 05:24:12 GMT",Bachelor's degree,Female,4,4,2,2,2,2,2,2,5,4,4,3,3,4,4,4,4,"[{'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 167, 'poster_path': '/fIssD3w3SvIhPPmVo4WMgZDVLID.jpg', 'title': 'Sixth Sense, The (1999)'}, {'movieId': 3025, 'poster_path': '/pCURNjeomWbMSdiP64gj8NVVHTQ.jpg', 'title': 'Room (2015)'}, {'movieId': 2007, 'poster_path': '/7XLSwxpfpPoJyTdJVot6a42TS2V.jpg', 'title': 'Help, The (2011)'}, {'movieId': 133, 'poster_path': '/jW8w2QZnCSRblYWPc5FKAkS1cal.jpg', 'title': 'Truman Show, The (1998)'}]",I don't know any technical details,a,True,True,True,Employed full time
5ed934c19e6b4a496cd6da06,5f862264123627165c38ede6,5f8574e1321766020cfa1d2e,51,"Tue, 13 Oct 2020 22:04:37 GMT",GB,"Tue, 13 Oct 2020 21:56:43 GMT",Master's degree,Female,4,4,4,5,5,5,1,1,5,3,4,3,3,4,3,3,2,"[{'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 969, 'poster_path': '/kKpORM0G7xDvJGQiXpQ0wUp9Dwo.jpg', 'title': 'Fargo (1996)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 805, 'poster_path': '/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg', 'title': 'The Martian (2015)'}, {'movieId': 827, 'poster_path': '/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg', 'title': 'Arrival (2016)'}, {'movieId': 782, 'poster_path': '/9goPE2IoMIXxTLWzl7aizwuIiLh.jpg', 'title': 'Ex Machina (2015)'}, {'movieId': 181, 'poster_path': '/pRn3TJHbAqCAO6U8Dw5DayVUuX3.jpg', 'title': 'Gladiator (2000)'}, {'movieId': 773, 'poster_path': '/qymaJhucquUwjpb8oiqynMeXnID.jpg', 'title': 'Gone Girl (2014)'}, {'movieId': 558, 'poster_path': '/d4DuphCHCjVUyffExnK5nLbn39K.jpg', 'title': 'Bourne Ultimatum, The (2007)'}, {'movieId': 207, 'poster_path': '/vN6jGCuzefysLVFrzK3Vs6xAdu1.jpg', 'title': 'Bourne Identity, The (2002)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}, {'movieId': 245, 'poster_path': '/8RW2runSEc34IwKN2D1aPcJd2UL.jpg', 'title': 'Batman Begins (2005)'}, {'movieId': 698, 'poster_path': '/85cWkCVftiVs0BVey6pxX8uNmLt.jpg', 'title': 'Dark Knight Rises, The (2012)'}, {'movieId': 757, 'poster_path': '/1WicOAzPkpBWajjvcFazPLIuu0A.jpg', 'title': 'Grand Budapest Hotel, The (2014)'}]",I have a vague idea of the technical details,c,True,True,True,Unemployed (currently looking for job)
5e7e70b4e654af0e7f90c159,5f86224a6877bf162bb473be,5f8574e1321766020cfa1d2e,35,"Tue, 13 Oct 2020 21:59:50 GMT",DE,"Tue, 13 Oct 2020 21:55:40 GMT",Associates degree,Male,4,3,1,2,2,2,3,3,5,3,2,4,4,4,4,4,4,"[{'movieId': 411, 'poster_path': '/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg', 'title': 'Catch Me If You Can (2002)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}, {'movieId': 664, 'poster_path': '/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 1 (2010)'}, {'movieId': 768, 'poster_path': '/uUHvlkLavotfGsNtosDy8ShsIYF.jpg', 'title': 'Edge of Tomorrow (2014)'}, {'movieId': 141, 'poster_path': '/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg', 'title': 'Saving Private Ryan (1998)'}]",I am very knowledgeable,c,True,True,True,Employed full time
